Predicted labels before feature engineering,Predicted labels after feature engineering,No of new features,new_feature_1,new_feature_2,new_feature_3,new_feature_4,new_feature_5,new_feature_6,new_feature_7,new_feature_8,new_feature_9,new_feature_10,new_feature_11,new_feature_12,new_feature_13,new_feature_14,new_feature_15,new_feature_16,new_feature_17,new_feature_18,new_feature_19,new_feature_20,new_feature_21,new_feature_22,new_feature_23,new_feature_24,new_feature_25,new_feature_26,new_feature_27,new_feature_28,new_feature_29,new_feature_30,new_feature_31,new_feature_32,new_feature_33,new_feature_34,new_feature_35,new_feature_36,new_feature_37,new_feature_38,new_feature_39,new_feature_40,new_feature_41,new_feature_42,new_feature_43,new_feature_44,new_feature_45,new_feature_46,new_feature_47,new_feature_48,new_feature_49,new_feature_50,new_feature_51,new_feature_52,new_feature_53,new_feature_54,new_feature_55,new_feature_56,new_feature_57,new_feature_58,new_feature_59,new_feature_60,new_feature_61,new_feature_62,new_feature_63,new_feature_64,new_feature_65,new_feature_66,new_feature_67,new_feature_68,new_feature_69,new_feature_70,new_feature_71,new_feature_72,new_feature_73,new_feature_74,new_feature_75,new_feature_76,new_feature_77,new_feature_78,new_feature_79,new_feature_80,new_feature_81,new_feature_82,new_feature_83,new_feature_84,new_feature_85,new_feature_86,new_feature_87,new_feature_88,new_feature_89,new_feature_90,new_feature_91,new_feature_92,new_feature_93,new_feature_94,new_feature_95,new_feature_96,new_feature_97,new_feature_98,new_feature_99,new_feature_100,new_feature_101,new_feature_102,new_feature_103,new_feature_104,new_feature_105,new_feature_106
6,6,,-1.54989289757125,5.273049456051373,-2.514661798564232,-1.6128566651974616,-4.446448270347187,-2.2545000038663057,2.896234644104264,2.2202914147641937,4.860713212201155,1.3485619817222552,2.622656228357844,-0.4803118266154555,-0.5865941054727638,-2.704768408898948,0.8113151492247186,-1.0213906075964585,0.18102070863840355,1.4051525907797073,-1.873841733928713,-0.6453188746443304,-0.6276272809191596,1.063218156157808,0.06757196149031591,-2.4279852938037427,-2.0687218333119253,1.2231558926130146,0.942299717057907,1.5097067530932455,-1.4064093855666153,1.1874107656108719,1.3096528973626893,1.1282459792232118,1.4123415818600318,2.073146131308086,-1.1924754514858167,-0.17131602896649736,-0.7463099378693022,-2.1480888414774766,0.10020740996131675,-0.12064023340464436,0.10879240777297472,-0.7605524745461424,1.5926763963981811,0.1526959080026612,-1.4954413053715707,0.2583611442271202,0.43201396503585726,0.08940045373901173,0.5869805844713307,0.3152974358398888,-0.07543390171274977,-0.08867586807727612,1.105061362345644,-0.8927928170104121,-0.036717917469135775,-0.04418770822162088,-1.2401004705783785,-0.6416527748294036,-0.8465341447350789,0.2769058788055382,-0.9813432981278136,-0.5419605178393181,0.7714731321590274,-0.555440025851639,-1.0670689958575181,0.43577180542143223,0.3283511075675857,0.8640702087214521,0.19961114829403376,-0.11945880347645876,-0.5104116298258491,-0.3075584209702893,-0.49380713356990824,-0.2846989415946216,0.9781287965383811,0.5109141918301487,-0.13597207594304023,0.7611722696855348,-0.7555419658944362,0.3894826301595941,0.8752836325748818,0.09516126700601768,0.03324497557821393,-0.22612786531114226,-0.337305391624913,0.44943174498837585,-0.06314148963564256,-0.42255813665658964,-0.09628251747163699,0.23770356707937573,0.06912214972729641,0.2654225288543984,0.2337357235061815,0.1829310303507402,-0.1667638146469313,-0.24309488543821137,-0.2544695974887099,-0.431102545416833,0.4021733032662456,-0.11766301033918891,0.040721280410050464,-0.06474398137708459,-0.7694578963281619,-0.20718664648842094,0.15960190983186262,0.09511685229553324
6,6,,-5.173987172726605,6.5290317678484495,0.33644146345448506,-7.970814618740934,-3.276928050610919,1.1997085826216933,-1.1942506137216777,2.0395057044532012,-1.5898964582656991,5.0882077070630185,-1.179737166363554,-1.3864284315008828,-1.7120226383866304,0.4538439989710733,-2.9099615544161126,1.471872279887772,-1.664349648307397,-2.0391808910739675,-1.109454620403159,-1.3722589458495023,0.5174698020188047,2.444728616888546,-0.16898597217548508,-1.6505166217114415,-2.070847855350249,1.346209601663101,-2.0121818839762478,-0.36800107852975456,0.09683826974553181,0.11147542863085544,0.4958315840203914,-0.2856994472077015,-1.0195489680879009,0.25703784945623775,-0.567180067786674,-0.7140115764416465,-0.8286551130148507,-1.035762314558316,0.21441329113392743,-0.20181386087663694,1.108224395857959,-0.6960097372750222,-0.025342448439591825,0.596030611972332,0.47267411742670556,-0.404048350600977,0.9248617185561794,0.25811368654202027,1.0344765778949023,0.38962116844463524,0.2735743363833776,0.3661249364661278,-0.6631606074418286,-0.6665884651204064,-0.9553030365668763,-0.23093216384400628,0.5220026091634997,1.027136970719338,0.7309597683785412,-0.47400631152659223,-0.35031735046082096,0.041125768273251595,0.31938978955190034,0.46743174018331524,0.3905841966909925,1.0585168498096234,-0.5050912998363669,0.4418098003584404,0.47806131438015564,-0.215147084922219,0.06227372072723514,-0.6373982847450052,0.5109851324120527,0.05139544414892852,0.054188065885290015,1.281525630140533,0.6039527142517912,0.21834638698952358,-0.4233277886956419,-0.5728124557141295,-0.3947112589269056,0.37770409129697136,-0.38866415986990177,0.3391490545124212,-0.5255646612512094,-0.26251599210161475,-0.2133885518628087,-0.13651137711557712,-0.24715321881138735,0.30027912136137513,0.18166260921259667,0.15778703465134408,0.3238547579961659,0.32589050128444547,0.6164072843147724,-0.32893230746192925,-0.039325466420530725,0.2678107929197475,-0.001015355655093017,0.26661539534670947,0.18118241174085337,-0.29384214202362524,0.18139728977525404,0.10968276765661678,0.02711181823874404,-0.2263012437002628
6,6,,-3.7213106102458124,2.645218986795456,0.1537963075490989,-4.314605400269915,-1.0259624707643225,-1.2785077382665544,0.21167718097833993,-0.5456105011810221,-3.4533285236004176,4.019669507509327,1.5208572980890973,-0.8875439526309672,-1.0836429120390074,-2.25620895822251,-1.4653288053102902,0.5850343601039836,1.3283540222099604,0.034648472580937006,-0.9932728905777899,-2.0628725349965347,0.4095613511464401,2.1006492805182293,0.35209661927198016,-3.6817690992976875,-1.8774455812512825,0.4762569151532415,-1.9273079462544,-1.1066711684208184,0.19226291879478236,0.8466772528678772,1.9125071892669967,-0.49368815048554693,-0.8170672865930062,-0.8319250237086488,-0.6345272672198083,-0.7673068853653013,-0.6574591923529659,0.3258618028292915,0.606632875338273,-0.5685778853514661,-0.29372305162059303,0.806513615156966,0.5208908648500332,0.7859729993740877,0.8610161672533435,-0.4352575570294588,-0.9472947148972742,0.4886188799936976,-0.22881924144178778,1.3322415023649983,1.121759467420184,0.6393542604883189,-0.19612033378575525,-0.0416081511706653,-0.20769572696402644,-0.5273646959123074,-0.7575419382719557,0.0657858632634688,0.8846230154590314,-0.5738180095171341,-0.3517295547403385,0.5307222093427726,-0.5642859813842901,0.025752667765698622,-0.08914392073491606,0.25981611809918803,-0.3167348112126194,0.8866786984481771,0.04529036096003097,-0.2490078127409481,-0.5476624758519864,-0.18370153991148463,0.7432696756371879,-0.005118585564937217,-0.05867777185762496,0.5272655129632619,0.6317798948329867,-0.2102904706590057,0.008561744393288856,-0.023152214389285664,-0.16104983392614014,0.7699737179974299,-0.7808570793745384,0.851510454269669,0.6551893880282758,0.29962795958842015,0.06647476864795782,0.14298283376310184,0.04017449345437405,-0.10115161483523005,-0.14187774210601528,0.07717893937620249,-0.3418621441730789,0.27391950338237375,-0.0443699514253052,0.12459317766117739,-0.22537641481542162,0.2589325156760848,-0.03197669964041174,-0.23268148026542446,-0.1762833254284012,-0.3130624838340529,0.023889891548235342,-0.1879446863744429,-0.3958181109836057,0.09582106882860292
6,6,,-1.763626980872297,4.579544183886018,-0.5031193542013378,-0.32177952169833846,0.5805643920326754,3.761400553703439,0.471980460706351,0.5310944043259367,1.5822490349913512,4.799168302940883,1.8751712877192883,2.841920072959415,0.837031419014663,-2.6000893704475976,0.9570692007944492,1.7608331260689762,-1.0965053313744686,-2.308289697959974,2.1028889915729674,-1.853676686300068,0.5716591521111395,0.9127567239963408,0.03522781157749891,-4.621994796125607,-0.8753824797810921,-1.014000767619893,0.3033717235085842,-0.9271322260041674,-2.121617414089293,0.6891865439004374,1.3830110015887624,-2.003205596112124,-1.5506519278955007,-1.320700256316048,0.06772861545049214,-1.280988694442946,0.1352633989754518,-0.15760546893510108,1.6444001660454388,-0.3001181966006682,-1.508036837044568,-0.9679907004833217,0.30767817341371345,0.03187780491659807,0.7002886827892582,-0.1307586997475609,0.264000529944758,-0.7280511307425447,0.47141152293331934,-0.1896687994676457,1.0567724566379972,-0.3871849862721046,0.17267230921959753,0.37034673014051056,-0.6772644452704829,1.4657704883467964,-0.4871436154760418,-0.6206099150621734,0.005356807680365838,-0.14856728242516126,0.6321099650764495,-0.38726745779868177,0.30573545800207846,0.5301664165705479,0.49650823594111043,-1.0034365447745541,-0.23418354988407164,0.6477451690091005,0.05984470562434241,-0.20828996136762862,-0.575035644712218,-0.1398508806476847,0.15960672792804526,0.5787091463044598,-0.045812469647294685,1.308887617539301,-0.39128376481377086,-0.5734802610940616,-0.00034010050579025286,-0.12064484799526515,0.11557079643580431,0.3225100508410346,-0.6734674469136127,-0.3041882340975611,-0.9756198655189039,-0.3727775746393481,0.3002499044806175,0.0028665759814223146,-0.2981321962629724,0.024405917247614456,0.29034638447848926,-0.06467263278512635,-0.1907988399858025,0.4305638398727543,-0.3205152536677336,0.0344277784894082,-0.002763337713532564,0.022024283883808837,-0.2892143104477467,0.7436575339557854,0.1322909906815443,0.19024041076301973,0.2323986063481542,-0.1577559409385404,0.058759972662752014,-0.6799177616561324
6,6,,0.06361325745532159,4.737693186197182,1.6646489843371097,-2.8396479721466172,-1.6009508936205603,-1.1413001193861787,1.6136954703356001,2.817669391461726,1.246226770086457,4.941311659335633,-1.1951102951464614,1.299875014606814,0.1430375693449355,-0.9844464470279071,1.068967018607585,-0.8950200260134895,-0.9940138924908883,0.29526256817578833,-0.9553477199520497,-0.8631564345723419,-1.2965349602555531,2.883270194639066,0.25647986085952496,-0.03168325391914045,1.0744059953276004,0.388130946342929,-0.5053272480662101,-0.24141450483247967,0.7042865574397534,1.9395475609681028,-0.15716505126794644,0.0025624853896893396,-1.0346433241933974,0.3683631080691693,-0.03132574872218649,-1.4317259689738384,0.058309313775330884,-0.8431612241432119,-0.8343255111950935,0.17612312200848612,-0.17121271133437188,1.2874348295608722,0.2128062999866234,-1.8573942782122117,-0.12972302086164278,-0.7149215663839178,-1.9260350458102717,-0.6575442321061455,-0.1661640319940969,-0.8671551858778741,-0.9303871325217972,0.596465512330605,0.6554528925869172,0.2668048634969219,-0.35385800925452704,-0.585606002099455,0.05962199244187827,0.18490242001317347,0.1983777792869817,-0.3098430284401472,-0.9214979934867461,-0.3141713982417094,-0.6573996499685987,0.699129947844027,0.59440698351573,-0.061785595920259784,0.3745618005606465,0.382581132896873,-0.3409852313130714,-0.4654465068383159,-0.5346000796001154,0.5777058421617782,0.40507731001261094,0.5608815837466323,0.9120308523324145,0.7236782094764631,0.06694980478184412,-0.14596139306636394,0.37682941006422,0.39293244335574457,-0.11742101657781356,-0.14716799552194576,0.3164095769956353,0.1114210055489976,-0.1898086016237513,-0.5998190086265963,-0.3257897623823367,-0.06418302847526286,0.08716007979922857,-0.10015423405112656,-0.4776218683939476,-0.08399971055711025,0.25502839515175163,-0.21830912664410657,-0.5668694591378907,-0.48656730120538483,0.12407589035727934,0.3068706001531254,-0.04704650775813962,-0.11577724902951159,-0.029174960377673587,-0.03623717672024304,0.45475516028997764,-0.1526182904220259,0.029627882942618054,0.25421944022151266
6,6,,-1.298859742620234,4.001756583562791,-0.728625392388593,1.2968989436828626,-0.20056058155504375,-0.9021437174777629,-0.30945107234234126,0.10788634478426601,3.5156510206511986,1.1253785733478,1.5177861268325825,-0.7862127417367577,-0.7436103986037139,-1.7326750730160057,0.9921747533188778,1.2969258180266063,2.869274473742524,-1.355606954320021,1.0154652441311098,-0.012608665068550944,-0.5139092722035133,-0.35933310148378217,-3.202753916033105,-0.33289925552258315,-1.893373605426886,1.0810619179787564,-0.09890935121075184,-1.4044155293117886,0.16925769565524085,1.72172876374495,1.2066408685145968,1.2696333805567102,-0.3300245733577771,0.35686914100582684,0.539211916556205,-0.6002392930953818,0.7494671933883289,0.46985470259662565,0.4388439234243465,-0.07587150803735854,-0.9018219075498817,-0.26220283845706754,-0.3352762779677267,0.22820322982970223,-0.4077021685210108,1.1588124494495444,-0.2481798901831993,1.2680207446235294,0.636768642671939,-0.2550103939995878,-0.749556588116367,0.6450497453245205,-0.29867478717336987,-0.5870929109867684,-0.24396796814533178,0.5697240548280053,-0.7976060572391428,-0.10854113123773323,0.30083782130082537,0.3925570118813413,0.5808429703037549,-1.7735306846491925,1.750374215302232,0.21500964325662233,0.19051453099917892,-0.17903806954238558,1.010860804962538,-0.7024883018491089,-0.5747071760392295,0.2549427260988073,-0.22765961706522744,-0.09420389072459534,-0.21799293379663845,-0.06444266539995522,0.028106951510652678,0.6799736526609523,-0.0947912907154454,-0.4334532933798212,-0.008700552077598983,0.04919700591704923,-0.8694865823082185,0.5242711887540185,-0.3167917842449008,-0.1782122851263897,0.5188547761686446,-0.06503448394729158,-0.2731869496002119,0.683883966298232,0.03807422174241054,-0.5484243399431813,0.32487462170377196,0.07983881368691749,-0.6656321823090902,-0.32865507593921034,0.4372660890610201,-0.5760290371494419,0.13813225943908572,-0.03932079849965997,-0.2685607701380011,-0.08480372485318216,0.045452835865752786,0.5103233010233963,0.0867379563744598,-0.1691044390203342,0.26926375713204265,-0.30998478315566425
6,6,,-0.12291331130986623,1.513559476735402,5.123697892627051,-0.20568023030467644,-1.6503990351186832,1.3807557229768488,0.3611880857850312,-4.177596180811744,-0.9622085136812304,-0.4737836902872118,0.6529800023950718,-2.367823709831233,-1.4807212831394319,0.1069339164755273,0.9587748624045762,0.36526175623276935,-1.4666743200406205,-2.406137121014407,-0.22410883009411972,-0.19989407639765894,-0.44351051311946443,-0.7768036100451055,-0.7862637794707422,-1.8852822604289745,-0.22022148931632302,-0.1237534734716888,0.6008295684360585,-1.2138301443213722,-1.123689493785365,1.205518370447008,0.01862575458801846,0.04344541397252298,0.354828712435847,-0.23971188467516816,0.7263954274078483,0.046474040561765295,1.5710673376445574,0.49304778439731217,0.33132641350429193,-0.1804671157505534,-0.3845531029251553,-0.7058016925516141,0.012766174542618386,-0.8089964136651233,0.4969293977311795,-0.6605680105195226,-0.9880833910612075,-1.4628115289004702,-1.5335073535665495,-1.2816325620949258,0.29581849189296927,-0.10569878661923475,0.9707959092313192,-0.4314042608047917,0.5514799830923951,0.5617788781163894,-0.31866898483225004,-0.37407084756763753,-0.5617684057350618,0.26400723418902505,0.43206989851054645,0.9005360111388132,0.15132827332178206,0.5527192603496041,-0.4818696570353235,-0.3504093905347093,0.08402192895511451,0.00930611077152771,-0.5010934246432306,-0.11657383693439598,-0.224592571800162,0.6963756988722822,0.6835824472450642,-0.12017757655755656,0.5477771676365574,0.2986051483536036,-0.1486451675419332,0.3690580906411741,-0.4197162487589716,-0.5166385897277218,0.23500951266397038,0.43928755532450936,-0.4036506136107622,-0.4410019182313854,-0.3405342394405513,0.14016940064319053,-0.3338194902633008,-0.003638246509978474,0.11688626349533886,0.19178225615809452,0.2163960859567894,-0.4311704987773295,0.7728318858299715,0.29060046820002905,0.14276180423441928,0.0519045827639088,-0.06409999214126179,0.40568793313493534,-0.09981036995721848,0.14939033565074317,0.32267713994895264,-0.03448170852533433,-0.030009229139432936,0.2128683052236488,0.18061116702152383,0.03236819412628561
6,6,,-4.361960895601522,2.5873183988389106,3.7449353150063143,0.8935119377180193,-0.1960571447098199,1.4707004818380183,-1.7197352816884122,-1.985241701730603,0.1486660741390357,-1.5624817708474807,0.70988943574311,-1.201620425126177,1.8075180685895758,-1.4990420048192645,1.0864110931525555,-0.24884221585962452,-1.5007473366964095,-2.940891997755232,0.6439284249263785,0.9412790563318707,1.3800728978596255,-0.11317894229205427,-2.3545884275489,-0.2387179376839581,-0.41110340468472106,0.033924479913967784,0.24608430808275544,1.1519924189015192,-1.0548615416867542,2.615633858207917,-1.4301910681222632,-0.7199429444794663,-0.6380910234010835,-0.11735637156768469,0.17057088573893614,0.5676971481464459,0.22841616673819254,-0.5086838376919187,0.4680152982577139,-0.09303213556702722,-0.6362071469422039,0.04321469495904767,0.9171041495603101,0.3467908222732149,-0.6075643938502124,0.5225059991319411,-0.5519578945927817,-0.4948227503371131,-1.735709310219408,-0.2271618140597912,-0.08017414309956422,-0.12053503486219583,-0.28758949752265556,0.09025563515975157,-0.3982642992947308,0.038164428524774696,-0.209402954090075,-0.63155146275342,-0.04668381457846052,0.8996791141513647,-0.028601607453378086,0.658438919704298,-0.5603345096590999,-0.12570286378886059,-0.12073981213495305,0.04545915985477894,0.6231471106982521,-0.6329504209973302,-0.17843181471817332,0.3679347331485853,0.16686988046648565,-0.12983923638601047,-0.1859354764184427,0.7532405601102047,0.2530662526244287,-0.1963164044093421,-0.524593654631025,0.6458077437611072,-0.07291564849214083,-0.23406777602682266,0.40172463639109246,0.38858050871914596,0.11648240870676152,-0.23620571669415297,0.1083595220233335,0.5554500334556693,0.008424670406380619,0.7250404033893691,-0.2496760615600936,-0.06945962110923837,0.5380950676368628,-0.24102342818494793,0.2408870460116941,-0.46113177983757064,0.08249501509507118,0.10921992603581104,0.4518511450504722,-0.2746477205844504,0.12840026893855744,-0.23867863529477928,0.08126773060402384,-0.531267724313164,-0.09845850818628632,0.21894685348609097,0.07627257008808713,-0.18714876869402408
6,6,,-1.7695653851974815,-0.3743362178295321,0.5796378209258167,-2.2738621474377223,2.2191400765471707,-2.7359467304350207,-1.500196225360436,-0.45194931037628305,-1.3795611694452918,-0.08536346624394979,-0.17840269952902973,-1.346790667436508,1.2277551168300351,0.47968070161944554,-0.6065666256672972,0.9287082182354093,-0.907164179809476,-2.2468405815990242,2.6060097819279298,-0.8735129069872656,1.9921386952520581,0.8578606069372197,0.715301259049234,0.6580412262060442,-0.16925587970549574,0.049042368064348696,0.21988054048698139,0.9667474977816193,1.0216730538359438,0.633418313462495,-0.4217781881629583,-0.2563902379073033,-0.8142970987709639,-0.08286988663094808,-0.5055625742823749,0.4876583641535465,-0.2429117367940563,0.42984585263697955,1.1541498671371067,-0.5503693370914989,-1.399332223115869,-0.7360315190299385,0.4234583533503189,0.4157727118053537,0.4005948896750058,-0.6299240700582757,0.516169039659411,0.2759717369645254,-1.7534153881019259,-0.6893982964335015,-0.4809291695038687,-0.30331963772912984,-0.2537963037912895,-0.09479216492070174,0.05996092273798603,1.027342837030474,-0.7841012553485567,-0.662449033042773,-0.18440171070645078,-0.23593055412619612,0.9017938441463695,-0.2237974281217781,-0.8531386922225237,-0.6943322336660058,0.19813226237188902,-0.6237079946396855,-0.06678829715406426,-0.5020930927180236,-0.453926961490829,0.30683473208102024,0.3063436689814172,-0.021214509392016412,0.22293288923000448,-0.4342815798536618,0.4766629123342979,-0.022058161963850687,-0.25010197028462017,-0.3732776762065629,-0.4817159983635539,0.13843668645665008,-0.1878213779050509,-0.2308404446117731,1.0814801999052488,-0.17945798053817424,-0.0630549486104729,-0.5846098697917733,-0.23056951401942394,-0.08335926691319145,-0.18547404888338948,-0.10944355244922749,-0.10856661255282363,0.2235431229282541,0.16782715818418653,-0.3932683501881587,-0.09149577313807486,-0.11448338096353328,-0.28139280706720543,-0.026747142128633272,-0.022861469085852792,0.0107183213298645,-0.14195998200603202,-0.03660551987477338,0.24203232718160037,-0.2206640811379832,0.0029980358847123967,-0.3633812022994116
6,6,,-1.7176366150547007,2.8036796458352766,6.149439840192159,-0.7026397838607493,-1.0724787326624265,1.5372133033381497,1.1133558548497895,-3.477919946141533,0.4357565271262366,0.3375125897377286,0.2827957952477661,-3.464366768435098,0.0662926436002928,0.7282434314590002,1.9618672673702557,0.26261568250211004,-1.6303398207432243,-1.481827040356957,-0.6765671657498037,0.07109050131473424,-0.6704158001843457,-1.1199007448645628,-1.1061973743023825,-1.6326401843659282,0.7780404358860851,0.4831131039025959,0.463569556555758,-0.21198777670782842,0.5298861749023378,1.0306901735138063,-0.4289117741335646,-0.5688204195902866,-0.530679879357133,0.10691483158437946,0.3624856996185116,-0.604074658337191,-0.7660571500540334,-0.4980298633321688,0.0561272079311855,-1.065274879249537,0.08904569202793808,-0.4836867431659734,1.3713016899042916,-1.769259373858039,-0.03743323361708972,0.027643343761466627,-1.1728660566164928,-0.7608006893817209,-1.3423727859253662,-0.847315768971991,0.16420288848112508,-0.5456930615056493,0.14259684127750571,-0.6735913058465872,0.9585522442572023,0.7297557169781826,-0.08130161457349847,-1.09421416189937,0.55727795210845,-0.2789350519945331,0.4235570790375147,0.3530808531652235,0.47995233281075356,-1.1677196152780687,-0.8068801100778744,-0.7265330545675192,-0.03297641564527651,-0.22701144251781627,-0.2018440886158402,-0.006953130101102295,-0.08257397828696755,-0.047450561927092794,0.27385860951543467,0.26512040533291287,0.44304562211256004,0.33351448804376216,-0.03498017172144591,0.09894777850921688,0.38060601713473025,0.49035658193392634,0.6511149654247685,-0.22720950194547992,-0.2967528151094486,0.015230664781793135,-0.11603108364391906,0.383119695319346,0.2212934901530364,0.46166845190891703,-0.17167131168460734,0.32235615052422084,-0.2903601297235,-0.17232122381483894,0.23408903116377403,-0.029468796264278674,-0.05960346179887235,0.010351793097296502,-0.03954597901559265,0.19648001722303643,0.0709827035899031,-0.11519355058430816,-0.1786508257305052,-0.2504217404197228,0.04848637660904803,0.1371598349495201,-0.2071511643525458,-0.0974925274968364
